empresa_key,empresa_nome,ticker_b3,setor,moeda,fonte,data_referencia,ano,trimestre,periodo,caixa_equivalentes,ativo_total,divida_cp,divida_lp,divida_total,divida_liquida,patrimonio_liquido,receita_liquida,ebit,ebitda,depreciacao_amort,ebitda_origem,lucro_liquido,despesa_financeira,divida_ebitda,margem_ebitda_pct,margem_liquida_pct,roe_pct,roa_pct,nopat,capital_investido,roic_pct,custo_implicito_divida_pct,selic_meta_pct,ipca_acum_12m_pct,cambio_brl_usd,juros_real_pct,regime_selic,choque_periodo,dado_revisado,alerta_nota
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2020-06-30,2020,2,2020-Q2,1645425.0,142338.0,0.0,0.0,0.0,-1645425.0,135.0,243303.0,825088.0,825119.0,31.0,EBIT+D&A(DFC),-1996913.0,,0.0,339.13,-820.75,-1479194.81,-1402.94,544558.08,135.0,403376.36,,2.25,2.13,5.3854,3.08,Selic_Minima_<4pct,Pandemia_2020,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2020-09-30,2020,3,2020-Q3,1645425.0,142338.0,0.0,0.0,0.0,-1645425.0,304.0,879026.0,1438062.0,1438094.0,32.0,EBIT+D&A(DFC),-1719770.0,,0.0,163.6,-195.64,-565713.82,-1208.23,949120.92,304.0,312210.83,,2.0,3.14,5.3772,1.9967,Selic_Minima_<4pct,Pandemia_2020,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2021-03-31,2021,1,2021-Q1,662830.0,0.0,1522055.0,8087664.0,9609719.0,8946889.0,3009436.0,1416278.0,1025421.0,1099923.0,74502.0,EBIT+D&A(DFC),-2528403.0,568498.0,8.74,77.66,-178.52,-84.02,,676777.86,12619155.0,5.36,5.92,2.75,6.1,5.4833,2.01,Selic_Minima_<4pct,Espiral_Inflac_2021-22,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2021-06-30,2021,2,2021-Q2,662830.0,0.0,1007321.0,8507627.0,9514948.0,8852118.0,83229.0,887574.0,127821.0,241390.0,113569.0,EBIT+D&A(DFC),642913.0,1721213.0,39.42,27.2,72.43,772.46,,84361.86,9598177.0,0.88,18.09,4.25,8.35,5.2907,3.2333,Selic_Baixa_4a8pct,Espiral_Inflac_2021-22,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2021-09-30,2021,3,2021-Q3,662830.0,0.0,239615.0,17275.0,256890.0,-405940.0,12.0,1767430.0,-632626.0,-632018.0,608.0,EBIT+D&A(DFC),-2526725.0,,,-35.76,-142.96,-21056041.67,,-417533.16,256902.0,-162.53,0.0,6.25,10.25,5.2286,4.8633,Selic_Baixa_4a8pct,Espiral_Inflac_2021-22,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2022-03-31,2022,1,2022-Q1,486258.0,0.0,48239.0,9757.0,57996.0,-428262.0,0.0,3011802.0,-522504.0,-521689.0,815.0,EBIT+D&A(DFC),2607585.0,756608.0,,-17.32,86.58,,,-344852.64,57996.0,-594.61,1304.59,11.75,11.3,5.2299,10.2633,Selic_Mod_8a13pct,Espiral_Inflac_2021-22,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2022-06-30,2022,2,2022-Q2,486258.0,0.0,48239.0,9757.0,57996.0,-428262.0,591.0,0.0,-1332753.0,-1332699.0,54.0,EBIT+D&A(DFC),0.0,822701.0,,,,0.0,,-879616.98,58587.0,-1501.39,1418.55,13.25,11.89,4.9266,12.35,Selic_Alta_>=13pct,Espiral_Inflac_2021-22,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2022-09-30,2022,3,2022-Q3,486258.0,0.0,48239.0,9757.0,57996.0,-428262.0,0.0,3759682.0,-2085205.0,-1810287.0,274918.0,EBIT+D&A(DFC),-1548869.0,737982.0,,-48.15,-41.2,,,-1376235.3,57996.0,-2372.98,1272.47,13.75,7.17,5.2462,13.46,Selic_Alta_>=13pct,Espiral_Inflac_2021-22,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2023-03-31,2023,1,2023-Q1,169035.0,0.0,76710.0,39071.0,115781.0,-53254.0,0.0,4536612.0,77141.0,78135.0,994.0,EBIT+D&A(DFC),619525.0,954252.0,1.48,1.72,13.66,,,50913.06,115781.0,43.97,824.19,13.75,4.65,5.1963,13.65,Selic_Alta_>=13pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2023-06-30,2023,2,2023-Q2,169035.0,0.0,76710.0,39071.0,115781.0,-53254.0,0.0,0.0,-114773.0,-114347.0,426.0,EBIT+D&A(DFC),0.0,964760.0,,,,,,-75750.18,115781.0,-65.43,833.26,13.75,3.16,4.9485,13.65,Selic_Alta_>=13pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2023-09-30,2023,3,2023-Q3,169035.0,0.0,76710.0,39071.0,115781.0,-53254.0,0.0,4252854.0,-74048.0,-67764.0,6284.0,EBIT+D&A(DFC),-1300367.0,1002461.0,,-1.59,-30.58,,,-48871.68,115781.0,-42.21,865.83,12.75,5.19,4.8803,13.27,Selic_Mod_8a13pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2024-03-31,2024,1,2024-Q1,323928.0,0.0,36632.0,2143.0,38775.0,-285153.0,0.0,4320662.0,796495.0,797989.0,1494.0,EBIT+D&A(DFC),0.0,1177529.0,0.05,18.47,0.0,,,525686.7,38775.0,1355.74,3036.83,10.75,3.93,4.9515,11.2667,Selic_Mod_8a13pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2024-06-30,2024,2,2024-Q2,323928.0,0.0,36632.0,2143.0,38775.0,-285153.0,0.0,0.0,1333699.0,1334049.0,350.0,EBIT+D&A(DFC),0.0,1454646.0,0.03,,,,,880241.34,38775.0,2270.13,3751.5,10.5,4.23,5.2129,10.5033,Selic_Mod_8a13pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
GOL,Gol Linhas Aéreas Inteligentes S.A.,GOLL4,Aviação,BRL,CVM_ITR,2024-09-30,2024,3,2024-Q3,323928.0,0.0,36632.0,2143.0,38775.0,-285153.0,0.0,4466697.0,2158752.0,2713277.0,554525.0,EBIT+D&A(DFC),-830233.0,616431.0,0.01,60.74,-18.59,,,1424776.32,38775.0,3674.47,1589.76,10.75,4.42,5.5454,10.4333,Selic_Mod_8a13pct,Periodo_Normal,False,Alta alavancagem em USD; recuperação judicial 2024
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2011-03-31,2011,1,2011-Q1,,12589656.0,,,,,0.0,18190098.0,4478965.0,4505006.0,26041.0,EBIT+D&A(DFC),,329452.0,,24.77,,,,2956116.9,,,,11.75,6.3,1.6673,11.2133,Selic_Mod_8a13pct,Periodo_Normal,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2011-06-30,2011,2,2011-Q2,,15279798.0,,,,,0.0,36927166.0,8869256.0,8925390.0,56134.0,EBIT+D&A(DFC),,821947.0,,24.17,,,,5853708.96,,,,12.25,6.71,1.5962,11.92,Selic_Mod_8a13pct,Periodo_Normal,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2011-09-30,2011,3,2011-Q3,,21830736.0,,,,,0.0,57875763.0,13935649.0,13990736.0,55087.0,EBIT+D&A(DFC),,42258.0,,24.17,,,,9197528.34,,,,12.0,7.31,1.6357,12.1933,Selic_Mod_8a13pct,Periodo_Normal,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2012-03-31,2012,1,2012-Q1,,24298923.0,,,,,0.0,22361060.0,5167081.0,9547083.0,4380002.0,EBIT+D&A(DFC),,618072.0,,42.7,,,,3410273.46,,,,9.75,5.24,1.7701,10.3067,Selic_Mod_8a13pct,Periodo_Normal,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2013-03-31,2013,1,2013-Q1,,61861000.0,,11069000.0,11069000.0,,238555000.0,21352000.0,5333000.0,6215000.0,882000.0,EBIT+D&A(DFC),,855000.0,1.78,29.11,,,,3519780.0,249624000.0,1.41,7.72,7.25,6.59,1.9976,7.1267,Selic_Baixa_4a8pct,Periodo_Normal,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2013-06-30,2013,2,2013-Q2,,65684000.0,,11069000.0,11069000.0,,245031000.0,22402000.0,8707000.0,11122000.0,2415000.0,EBIT+D&A(DFC),,2913000.0,1.0,49.65,,,,5746620.0,256100000.0,2.24,26.32,8.0,6.7,2.0673,7.5267,Selic_Mod_8a13pct,Periodo_Normal,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2013-09-30,2013,3,2013-Q3,,67001000.0,,11069000.0,11069000.0,,252279000.0,24269000.0,13403000.0,16778000.0,3375000.0,EBIT+D&A(DFC),,3658000.0,0.66,69.13,,,,8845980.0,263348000.0,3.36,33.05,9.0,5.86,2.288,8.5267,Selic_Mod_8a13pct,Periodo_Normal,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2014-03-31,2014,1,2014-Q1,,79281000.0,,11405000.0,11405000.0,,278208000.0,27470000.0,4810000.0,5534000.0,724000.0,EBIT+D&A(DFC),,548000.0,2.06,20.15,,,,3174600.0,289613000.0,1.1,4.8,10.75,6.15,2.3652,10.4167,Selic_Mod_8a13pct,Periodo_Normal,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2014-06-30,2014,2,2014-Q2,,80043000.0,,11405000.0,11405000.0,,277347000.0,29233000.0,8829000.0,12290000.0,3461000.0,EBIT+D&A(DFC),,2481000.0,0.93,42.04,,,,5827140.0,288752000.0,2.02,21.75,11.0,6.52,2.2296,10.89,Selic_Mod_8a13pct,Periodo_Normal,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2014-09-30,2014,3,2014-Q3,,63504000.0,,11405000.0,11405000.0,,280975000.0,30708000.0,14872000.0,18044000.0,3172000.0,EBIT+D&A(DFC),,3485000.0,0.63,58.76,,,,9815520.0,292380000.0,3.36,30.56,11.0,6.75,2.2745,10.9,Selic_Mod_8a13pct,Periodo_Normal,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2015-03-31,2015,1,2015-Q1,,63235000.0,,17350000.0,17350000.0,,298652000.0,34967000.0,7194000.0,15589000.0,8395000.0,EBIT+D&A(DFC),,456000.0,1.11,44.58,,,,4748040.0,316002000.0,1.5,2.63,12.75,8.13,2.8702,12.1833,Selic_Mod_8a13pct,Recessao_2015-16,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2015-06-30,2015,2,2015-Q2,,30975000.0,,17350000.0,17350000.0,,280443000.0,33994000.0,14564000.0,23556000.0,8992000.0,EBIT+D&A(DFC),,248000.0,0.74,69.29,,,,9612240.0,297793000.0,3.23,1.43,13.75,8.89,3.0729,13.1367,Selic_Alta_>=13pct,Recessao_2015-16,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2015-09-30,2015,3,2015-Q3,,31599000.0,,17350000.0,17350000.0,,300729000.0,40219000.0,21336000.0,26120000.0,4784000.0,EBIT+D&A(DFC),,1256000.0,0.66,64.94,,,,14081760.0,318079000.0,4.43,7.24,14.25,9.49,3.538,13.9967,Selic_Alta_>=13pct,Recessao_2015-16,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2016-03-31,2016,1,2016-Q1,,29189000.0,,31071000.0,31071000.0,,266318000.0,38707000.0,2873000.0,7728000.0,4855000.0,EBIT+D&A(DFC),,7117000.0,4.02,19.97,,,,1896180.0,297389000.0,0.64,22.91,14.25,9.39,3.9022,14.15,Selic_Alta_>=13pct,Recessao_2015-16,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2016-06-30,2016,2,2016-Q2,,25362000.0,,31071000.0,31071000.0,,309032000.0,39207000.0,12023000.0,17458000.0,5435000.0,EBIT+D&A(DFC),,4635000.0,1.78,44.53,,,,7935180.0,340103000.0,2.33,14.92,14.25,8.84,3.5076,14.15,Selic_Alta_>=13pct,Recessao_2015-16,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2016-09-30,2016,3,2016-Q3,,23108000.0,,31071000.0,31071000.0,,308599000.0,40862000.0,10669000.0,24944000.0,14275000.0,EBIT+D&A(DFC),,18605000.0,1.25,61.04,,,,7041540.0,339670000.0,2.07,59.88,14.25,8.48,3.246,14.15,Selic_Alta_>=13pct,Recessao_2015-16,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2017-03-31,2017,1,2017-Q1,,26541000.0,,24698000.0,24698000.0,,324926000.0,40270000.0,10675000.0,11859000.0,1184000.0,EBIT+D&A(DFC),,4044000.0,2.08,29.45,,,,7045500.0,349624000.0,2.02,16.37,12.25,4.57,3.1451,12.7133,Selic_Mod_8a13pct,Periodo_Normal,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2017-06-30,2017,2,2017-Q2,,28715000.0,,24698000.0,24698000.0,,352327000.0,36516000.0,22964000.0,25734000.0,2770000.0,EBIT+D&A(DFC),,9370000.0,0.96,70.47,,,,15156240.0,377025000.0,4.02,37.94,10.25,3.0,3.2174,10.9633,Selic_Mod_8a13pct,Periodo_Normal,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2017-09-30,2017,3,2017-Q3,,28235000.0,,24698000.0,24698000.0,,359904000.0,35623000.0,30118000.0,30504000.0,386000.0,EBIT+D&A(DFC),,9084000.0,0.81,85.63,,,,19877880.0,384602000.0,5.17,36.78,8.25,2.54,3.164,9.17,Selic_Mod_8a13pct,Periodo_Normal,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2018-03-31,2018,1,2018-Q1,,24566000.0,,26746000.0,26746000.0,,407948000.0,32225000.0,9509000.0,9885000.0,376000.0,EBIT+D&A(DFC),,2373000.0,2.71,30.67,,,,6275940.0,434694000.0,1.44,8.87,6.5,2.68,3.2433,6.7333,Selic_Baixa_4a8pct,Periodo_Normal,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2018-06-30,2018,2,2018-Q2,,84800000.0,,26746000.0,26746000.0,,426595000.0,32971000.0,17076000.0,19774000.0,2698000.0,EBIT+D&A(DFC),,1446000.0,1.35,59.97,,,,11270160.0,453341000.0,2.49,5.41,6.5,4.39,3.6056,6.4,Selic_Baixa_4a8pct,Periodo_Normal,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2018-09-30,2018,3,2018-Q3,,259338000.0,,26746000.0,26746000.0,,454552000.0,34468000.0,27365000.0,29697000.0,2332000.0,EBIT+D&A(DFC),,4119000.0,0.9,86.16,,,,18060900.0,481298000.0,3.75,15.4,6.5,4.53,3.9505,6.4,Selic_Baixa_4a8pct,Periodo_Normal,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2019-03-31,2019,1,2019-Q1,,286181000.0,,27519000.0,27519000.0,,461487000.0,6142000.0,9563000.0,10632000.0,1069000.0,EBIT+D&A(DFC),,1427000.0,2.59,173.1,,,,6311580.0,489006000.0,1.29,5.19,6.5,4.58,3.7684,6.4,Selic_Baixa_4a8pct,Periodo_Normal,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2019-06-30,2019,2,2019-Q2,,0.0,,27519000.0,27519000.0,,463259000.0,29187000.0,11938000.0,19079000.0,7141000.0,EBIT+D&A(DFC),,4780000.0,1.44,65.37,,,,7879080.0,490778000.0,1.61,17.37,6.5,3.37,3.9221,6.4,Selic_Baixa_4a8pct,Periodo_Normal,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2019-09-30,2019,3,2019-Q3,,40963000.0,,27519000.0,27519000.0,,490838000.0,32221000.0,20230000.0,22648000.0,2418000.0,EBIT+D&A(DFC),,3396000.0,1.22,70.29,,,,13351800.0,518357000.0,2.58,12.34,5.5,2.89,3.9684,6.0033,Selic_Baixa_4a8pct,Periodo_Normal,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2020-03-31,2020,1,2020-Q1,,81785000.0,,47828000.0,47828000.0,,606750000.0,35588000.0,9538000.0,10996000.0,1458000.0,EBIT+D&A(DFC),,966000.0,4.35,30.9,,,,6295080.0,654578000.0,0.96,2.02,3.75,3.3,4.4657,4.18,Selic_Minima_<4pct,Pandemia_2020,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2020-06-30,2020,2,2020-Q2,,84169000.0,,47828000.0,47828000.0,,727197000.0,27520000.0,19129000.0,26348000.0,7219000.0,EBIT+D&A(DFC),,1439000.0,1.82,95.74,,,,12625140.0,775025000.0,1.63,3.01,2.25,2.13,5.3854,3.08,Selic_Minima_<4pct,Pandemia_2020,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2020-09-30,2020,3,2020-Q3,,0.0,,47828000.0,47828000.0,,765019000.0,26072000.0,23424000.0,24639000.0,1215000.0,EBIT+D&A(DFC),,3462000.0,1.94,94.5,,,,15459840.0,812847000.0,1.9,7.24,2.0,3.14,5.3772,1.9967,Selic_Minima_<4pct,Pandemia_2020,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2021-03-31,2021,1,2021-Q1,,0.0,,79505000.0,79505000.0,,821379000.0,29974000.0,-9287000.0,844000.0,10131000.0,EBIT+D&A(DFC),,17013000.0,94.2,2.82,,,,-6129420.0,900884000.0,-0.68,21.4,2.75,6.1,5.4833,2.01,Selic_Minima_<4pct,Espiral_Inflac_2021-22,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2021-06-30,2021,2,2021-Q2,,0.0,,79505000.0,79505000.0,,793501000.0,22182000.0,-13522000.0,2577000.0,16099000.0,EBIT+D&A(DFC),,21905000.0,30.85,11.62,,,,-8924520.0,873006000.0,-1.02,27.55,4.25,8.35,5.2907,3.2333,Selic_Baixa_4a8pct,Espiral_Inflac_2021-22,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2021-09-30,2021,3,2021-Q3,,0.0,,79505000.0,79505000.0,,818734000.0,37461000.0,-8661000.0,7191000.0,15852000.0,EBIT+D&A(DFC),,24297000.0,11.06,19.2,,,,-5716260.0,898239000.0,-0.64,30.56,6.25,10.25,5.2286,4.8633,Selic_Baixa_4a8pct,Espiral_Inflac_2021-22,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2022-03-31,2022,1,2022-Q1,,382743000.0,,0.0,0.0,,807043000.0,37366000.0,8538000.0,20644000.0,12106000.0,EBIT+D&A(DFC),,1020000.0,0.0,55.25,,,,5635080.0,807043000.0,0.7,,11.75,11.3,5.2299,10.2633,Selic_Mod_8a13pct,Espiral_Inflac_2021-22,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2022-06-30,2022,2,2022-Q2,,375021000.0,,63204000.0,63204000.0,,828693000.0,47671000.0,22523000.0,26308000.0,3785000.0,EBIT+D&A(DFC),,3265000.0,2.4,55.19,,,,14865180.0,891897000.0,1.67,5.17,13.25,11.89,4.9266,12.35,Selic_Alta_>=13pct,Espiral_Inflac_2021-22,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2022-09-30,2022,3,2022-Q3,,366882000.0,,63204000.0,63204000.0,,843974000.0,51809000.0,31959000.0,34423000.0,2464000.0,EBIT+D&A(DFC),,4120000.0,1.84,66.44,,,,21092940.0,907178000.0,2.33,6.52,13.75,7.17,5.2462,13.46,Selic_Alta_>=13pct,Espiral_Inflac_2021-22,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2023-03-31,2023,1,2023-Q1,,0.0,,76861000.0,76861000.0,,914834000.0,57246000.0,9162000.0,20707000.0,11545000.0,EBIT+D&A(DFC),,75000.0,3.71,36.17,,,,6046920.0,991695000.0,0.61,0.1,13.75,4.65,5.1963,13.65,Selic_Alta_>=13pct,Periodo_Normal,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2023-06-30,2023,2,2023-Q2,,0.0,,76861000.0,76861000.0,,923281000.0,54303000.0,19054000.0,49669000.0,30615000.0,EBIT+D&A(DFC),,277000.0,1.55,91.47,,,,12575640.0,1000142000.0,1.26,0.36,13.75,3.16,4.9485,13.65,Selic_Alta_>=13pct,Periodo_Normal,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2023-09-30,2023,3,2023-Q3,,0.0,,76861000.0,76861000.0,,932284000.0,60045000.0,28636000.0,62699000.0,34063000.0,EBIT+D&A(DFC),,859000.0,1.23,104.42,,,,18899760.0,1009145000.0,1.87,1.12,12.75,5.19,4.8803,13.27,Selic_Mod_8a13pct,Periodo_Normal,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2024-03-31,2024,1,2024-Q1,,0.0,,0.0,0.0,,965331000.0,57007000.0,8237000.0,15010000.0,6773000.0,EBIT+D&A(DFC),,1542000.0,0.0,26.33,,,,5436420.0,965331000.0,0.56,,10.75,3.93,4.9515,11.2667,Selic_Mod_8a13pct,Periodo_Normal,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2024-06-30,2024,2,2024-Q2,,0.0,,,,,1017165000.0,63976000.0,19144000.0,28260000.0,9116000.0,EBIT+D&A(DFC),,3151000.0,,44.17,,,,12635040.0,,,,10.5,4.23,5.2129,10.5033,Selic_Mod_8a13pct,Periodo_Normal,False,Maior banco privado da América Latina
ITAU,Itaú Unibanco Holding S.A.,ITUB4,Financeiro,BRL,CVM_ITR,2024-09-30,2024,3,2024-Q3,,0.0,,,,,1020490000.0,53942000.0,29617000.0,39970000.0,10353000.0,EBIT+D&A(DFC),,4373000.0,,74.1,,,,19547220.0,,,,10.75,4.42,5.5454,10.4333,Selic_Mod_8a13pct,Periodo_Normal,False,Maior banco privado da América Latina
JBS,JBS S.A.,JBSS3,Alimentos / Proteína Animal,BRL,CVM_ITR,2011-03-31,2011,1,2011-Q1,1876666.0,0.0,1973572.0,4074284.0,6047856.0,4171190.0,0.0,12207315.0,451053.0,463299.0,12246.0,EBIT+D&A(DFC),146968.0,480920.0,13.05,3.8,1.2,,,297694.98,6047856.0,4.92,7.95,11.75,6.3,1.6673,11.2133,Selic_Mod_8a13pct,Periodo_Normal,False,Maior frigorífico do mundo; receita majoritariamente em USD
JBS,JBS S.A.,JBSS3,Alimentos / Proteína Animal,BRL,CVM_ITR,2011-06-30,2011,2,2011-Q2,1876666.0,0.0,2285532.0,3646881.0,5932413.0,4055747.0,985943.0,26323622.0,1142075.0,1154321.0,12246.0,EBIT+D&A(DFC),-180756.0,1145930.0,5.14,4.39,-0.69,-18.33,,753769.5,6918356.0,10.9,19.32,12.25,6.71,1.5962,11.92,Selic_Mod_8a13pct,Periodo_Normal,False,Maior frigorífico do mundo; receita majoritariamente em USD
JBS,JBS S.A.,JBSS3,Alimentos / Proteína Animal,BRL,CVM_ITR,2011-09-30,2011,3,2011-Q3,1876666.0,0.0,3138594.0,4091189.0,7229783.0,5353117.0,985943.0,40393221.0,1796098.0,1808344.0,12246.0,EBIT+D&A(DFC),-67503.0,2048115.0,4.0,4.48,-0.17,-6.85,,1185424.68,8215726.0,14.43,28.33,12.0,7.31,1.6357,12.1933,Selic_Mod_8a13pct,Periodo_Normal,False,Maior frigorífico do mundo; receita majoritariamente em USD
JBS,JBS S.A.,JBSS3,Alimentos / Proteína Animal,BRL,CVM_ITR,2012-03-31,2012,1,2012-Q1,2247919.0,0.0,3069664.0,3745559.0,6815223.0,4567304.0,0.0,14672740.0,523290.0,834451.0,311161.0,EBIT+D&A(DFC),116079.0,696713.0,8.17,5.69,0.79,,,345371.4,6815223.0,5.07,10.22,9.75,5.24,1.7701,10.3067,Selic_Mod_8a13pct,Periodo_Normal,False,Maior frigorífico do mundo; receita majoritariamente em USD
JBS,JBS S.A.,JBSS3,Alimentos / Proteína Animal,BRL,CVM_ITR,2012-06-30,2012,2,2012-Q2,2247919.0,0.0,3305748.0,3979151.0,7284899.0,5036980.0,0.0,29294545.0,796484.0,1417831.0,621347.0,EBIT+D&A(DFC),169484.0,1701093.0,5.14,4.84,0.58,,,525679.44,7284899.0,7.22,23.35,8.5,4.92,1.9641,8.87,Selic_Mod_8a13pct,Periodo_Normal,False,Maior frigorífico do mundo; receita majoritariamente em USD
