empresa_key,empresa_nome,ticker_yahoo,ticker_b3,moeda,setor,data_referencia,ano,mes,trimestre,periodo,preco_fechamento,volume_medio,market_cap_bi,pl_ratio,ev_ebitda,cambio_brl_usd,choque_periodo
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2013-02-01,2013,2,1,2013-Q1,16.113916397094727,77090200.0,68.696,25.117283,5.681,1.9754,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2013-03-01,2013,3,1,2013-Q1,14.9757080078125,77002800.0,63.844,25.117283,5.681,2.0138,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2013-04-01,2013,4,2,2013-Q2,14.617619514465332,109123600.0,62.317,25.117283,5.681,2.0017,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2013-05-01,2013,5,2,2013-Q2,13.040987968444824,103770300.0,55.596,25.117283,5.681,2.1319,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2013-06-01,2013,6,2,2013-Q2,12.38144588470459,113310900.0,52.784,25.117283,5.681,2.2156,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2013-07-01,2013,7,3,2013-Q3,13.285103797912598,91699700.0,56.636,25.117283,5.681,2.2903,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2013-08-01,2013,8,3,2013-Q3,14.706978797912598,126232800.0,62.698,25.117283,5.681,2.3725,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2013-09-01,2013,9,3,2013-Q3,14.75837516784668,86172400.0,62.917,25.117283,5.681,2.23,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2013-10-01,2013,10,4,2013-Q4,15.310853004455566,127322500.0,65.272,25.117283,5.681,2.2026,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2013-11-01,2013,11,4,2013-Q4,15.773359298706055,97195500.0,67.244,25.117283,5.681,2.3249,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2013-12-01,2013,12,4,2013-Q4,15.703003883361816,63005100.0,66.944,25.117283,5.681,2.3426,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2014-01-01,2014,1,1,2014-Q1,14.533304214477539,113774500.0,61.958,25.117283,5.681,2.4263,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2014-02-01,2014,2,1,2014-Q1,14.511317253112793,99414700.0,61.864,25.117283,5.681,2.3334,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2014-03-01,2014,3,1,2014-Q1,13.816532135009766,103905200.0,58.902,25.117283,5.681,2.263,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2014-04-01,2014,4,2,2014-Q2,12.99422550201416,100443500.0,55.396,25.117283,5.681,2.236,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2014-05-01,2014,5,2,2014-Q2,12.867999076843262,70347000.0,54.858,25.117283,5.681,2.239,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2014-06-01,2014,6,2,2014-Q2,13.220671653747559,66565100.0,56.362,25.117283,5.681,2.2025,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2014-07-01,2014,7,3,2014-Q3,14.717265129089355,80180300.0,62.742,25.117283,5.681,2.2674,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2014-08-01,2014,8,3,2014-Q3,13.202582359313965,82516000.0,56.285,25.117283,5.681,2.2396,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2014-09-01,2014,9,3,2014-Q3,12.140047073364258,125254900.0,51.755,25.117283,5.681,2.451,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2014-10-01,2014,10,4,2014-Q4,11.303583145141602,149907600.0,48.189,25.117283,5.681,2.4442,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2014-11-01,2014,11,4,2014-Q4,10.925819396972656,114488000.0,46.578,25.117283,5.681,2.5601,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2014-12-01,2014,12,4,2014-Q4,10.278430938720703,442137265.0,43.819,25.117283,5.681,2.6562,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2015-01-01,2015,1,1,2015-Q1,8.730334281921387,119595300.0,37.219,25.117283,5.681,2.6623,Recessao_2015-16
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2015-02-01,2015,2,1,2015-Q1,9.968810081481934,106156000.0,42.499,25.117283,5.681,2.8782,Recessao_2015-16
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2015-03-01,2015,3,1,2015-Q1,8.416022300720215,153858200.0,35.879,25.117283,5.681,3.208,Recessao_2015-16
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2015-04-01,2015,4,2,2015-Q2,10.625581741333008,192453600.0,45.298,25.117283,5.681,2.9936,Recessao_2015-16
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2015-05-01,2015,5,2,2015-Q2,9.717748641967773,169567800.0,41.428,25.117283,5.681,3.1788,Recessao_2015-16
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2015-06-01,2015,6,2,2015-Q2,8.86471939086914,110678600.0,37.792,25.117283,5.681,3.1026,Recessao_2015-16
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2015-07-01,2015,7,3,2015-Q3,8.661155700683594,137304400.0,36.924,25.117283,5.681,3.394,Recessao_2015-16
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2015-08-01,2015,8,3,2015-Q3,8.685388565063477,154974200.0,37.027,25.117283,5.681,3.6467,Recessao_2015-16
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2015-09-01,2015,9,3,2015-Q3,8.035921096801758,157840700.0,34.258,25.117283,5.681,3.9729,Recessao_2015-16
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2015-10-01,2015,10,4,2015-Q4,8.268567085266113,137102700.0,35.25,25.117283,5.681,3.8589,Recessao_2015-16
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2015-11-01,2015,11,4,2015-Q4,6.511420726776123,110983300.0,27.759,25.117283,5.681,3.8506,Recessao_2015-16
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2015-12-01,2015,12,4,2015-Q4,6.442202568054199,131803900.0,27.464,25.117283,5.681,3.9048,Recessao_2015-16
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2016-01-01,2016,1,1,2016-Q1,4.805695056915283,160211400.0,20.487,25.117283,5.681,4.0428,Recessao_2015-16
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2016-02-01,2016,2,1,2016-Q1,5.83901834487915,154930300.0,24.893,25.117283,5.681,3.9796,Recessao_2015-16
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2016-03-01,2016,3,1,2016-Q1,7.490359783172607,256772000.0,31.933,25.117283,5.681,3.5589,Recessao_2015-16
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2016-04-01,2016,4,2,2016-Q2,9.734992980957031,126864400.0,41.502,25.117283,5.681,3.4508,Recessao_2015-16
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2016-05-01,2016,5,2,2016-Q2,7.030553340911865,167265800.0,29.972,25.117283,5.681,3.5951,Recessao_2015-16
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2016-06-01,2016,6,2,2016-Q2,8.044103622436523,138381900.0,34.293,25.117283,5.681,3.2098,Recessao_2015-16
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2016-07-01,2016,7,3,2016-Q3,9.146641731262207,127844400.0,38.994,25.117283,5.681,3.239,Recessao_2015-16
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2016-08-01,2016,8,3,2016-Q3,8.375359535217285,129975800.0,35.705,25.117283,5.681,3.2403,Recessao_2015-16
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2016-09-01,2016,9,3,2016-Q3,8.805497169494629,103956300.0,37.539,25.117283,5.681,3.2462,Recessao_2015-16
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2016-10-01,2016,10,4,2016-Q4,10.916640281677246,171082000.0,46.539,25.117283,5.681,3.1811,Recessao_2015-16
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2016-11-01,2016,11,4,2016-Q4,13.873230934143066,165092800.0,59.144,25.117283,5.681,3.3967,Recessao_2015-16
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2016-12-01,2016,12,4,2016-Q4,12.696527481079102,113919800.0,54.127,25.117283,5.681,3.2591,Recessao_2015-16
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2017-01-01,2017,1,1,2017-Q1,16.003690719604492,97518400.0,68.226,25.117283,5.681,3.127,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2017-02-01,2017,2,1,2017-Q1,16.272245407104492,113067800.0,69.371,25.117283,5.681,3.0993,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2017-03-01,2017,3,1,2017-Q1,14.81510066986084,135197400.0,63.159,25.117283,5.681,3.1684,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2017-04-01,2017,4,2,2017-Q2,13.661323547363281,97308500.0,58.24,25.117283,5.681,3.1984,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2017-05-01,2017,5,2,2017-Q2,13.962911605834961,131903700.0,59.526,25.117283,5.681,3.2437,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2017-06-01,2017,6,2,2017-Q2,14.903362274169922,117214200.0,63.535,25.117283,5.681,3.3082,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2017-07-01,2017,7,3,2017-Q3,16.085355758666992,117301500.0,68.574,25.117283,5.681,3.1307,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2017-08-01,2017,8,3,2017-Q3,18.027929306030273,358502500.0,76.856,25.117283,5.681,3.1471,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2017-09-01,2017,9,3,2017-Q3,16.37828254699707,419677100.0,69.823,25.117283,5.681,3.168,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2017-10-01,2017,10,4,2017-Q4,16.49648094177246,417623000.0,70.327,25.117283,5.681,3.2769,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2017-11-01,2017,11,4,2017-Q4,18.058765411376953,390328600.0,76.987,25.117283,5.681,3.2616,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2017-12-01,2017,12,4,2017-Q4,20.689979553222656,341103100.0,88.205,25.117283,5.681,3.308,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2018-01-01,2018,1,1,2018-Q1,21.52907371520996,322130800.0,91.782,25.117283,5.681,3.1624,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2018-02-01,2018,2,1,2018-Q1,23.398914337158203,390593000.0,99.753,25.117283,5.681,3.2449,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2018-03-01,2018,3,1,2018-Q1,21.923809051513672,378396100.0,93.465,25.117283,5.681,3.3238,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2018-04-01,2018,4,2,2018-Q2,25.56631088256836,305955700.0,108.993,25.117283,5.681,3.4811,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2018-05-01,2018,5,2,2018-Q2,26.59589958190918,375976400.0,113.382,25.117283,5.681,3.737,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2018-06-01,2018,6,2,2018-Q2,26.049589157104492,402393000.0,111.053,25.117283,5.681,3.8558,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2018-07-01,2018,7,3,2018-Q3,28.80741310119629,330439500.0,122.81,25.117283,5.681,3.7549,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2018-08-01,2018,8,3,2018-Q3,28.166540145874023,373306600.0,120.078,25.117283,5.681,4.1353,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2018-09-01,2018,9,3,2018-Q3,32.32912826538086,265105200.0,137.824,25.117283,5.681,4.0039,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2018-10-01,2018,10,4,2018-Q4,30.64835548400879,435274500.0,130.659,25.117283,5.681,3.7177,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2018-11-01,2018,11,4,2018-Q4,28.53523826599121,400998200.0,121.65,25.117283,5.681,3.8633,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2018-12-01,2018,12,4,2018-Q4,27.562442779541016,349413700.0,117.503,25.117283,5.681,3.8748,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2019-01-01,2019,1,1,2019-Q1,24.590028762817383,700713800.0,104.831,25.117283,5.681,3.6519,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2019-02-01,2019,2,1,2019-Q1,25.454729080200195,509025800.0,108.517,25.117283,5.681,3.7385,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2019-03-01,2019,3,1,2019-Q1,27.524620056152344,422600700.0,117.342,25.117283,5.681,3.8967,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2019-04-01,2019,4,2,2019-Q2,27.0760498046875,327521600.0,115.429,25.117283,5.681,3.9453,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2019-05-01,2019,5,2,2019-Q2,26.4815673828125,474970400.0,112.895,25.117283,5.681,3.9407,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2019-06-01,2019,6,2,2019-Q2,28.0056095123291,351314100.0,119.392,25.117283,5.681,3.8322,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2019-07-01,2019,7,3,2019-Q3,26.91932487487793,406957900.0,114.761,25.117283,5.681,3.7649,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2019-08-01,2019,8,3,2019-Q3,24.627857208251953,503424900.0,104.992,25.117283,5.681,4.1385,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2019-09-01,2019,9,3,2019-Q3,25.80601692199707,368656500.0,110.015,25.117283,5.681,4.1644,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2019-10-01,2019,10,4,2019-Q4,25.508773803710938,380088500.0,108.748,25.117283,5.681,4.0041,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2019-11-01,2019,11,4,2019-Q4,27.011199951171875,347246900.0,115.153,25.117283,5.681,4.224,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2019-12-01,2019,12,4,2019-Q4,28.80545997619629,346679400.0,122.802,25.117283,5.681,4.0307,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2020-01-01,2020,1,1,2020-Q1,27.887832641601562,489834000.0,118.89,25.117283,5.681,4.2695,Pandemia_2020
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2020-02-01,2020,2,1,2020-Q1,24.581453323364258,462436700.0,104.794,25.117283,5.681,4.4987,Pandemia_2020
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2020-03-01,2020,3,1,2020-Q1,23.976768493652344,1034076000.0,102.217,25.117283,5.681,5.1987,Pandemia_2020
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2020-04-01,2020,4,2,2020-Q2,24.88657569885254,596524500.0,106.095,25.117283,5.681,5.427,Pandemia_2020
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2020-05-01,2020,5,2,2020-Q2,29.402328491210938,650823800.0,125.347,25.117283,5.681,5.4263,Pandemia_2020
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2020-06-01,2020,6,2,2020-Q2,31.02223014831543,546027800.0,132.252,25.117283,5.681,5.476,Pandemia_2020
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2020-07-01,2020,7,3,2020-Q3,33.67953872680664,567689100.0,143.581,25.117283,5.681,5.2033,Pandemia_2020
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2020-08-01,2020,8,3,2020-Q3,33.10812759399414,713262400.0,141.145,25.117283,5.681,5.4713,Pandemia_2020
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2020-09-01,2020,9,3,2020-Q3,32.79191970825195,623135300.0,139.797,25.117283,5.681,5.6407,Pandemia_2020
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2020-10-01,2020,10,4,2020-Q4,34.99494934082031,487801100.0,149.189,25.117283,5.681,5.7718,Pandemia_2020
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2020-11-01,2020,11,4,2020-Q4,45.080204010009766,747752000.0,192.184,25.117283,5.681,5.3317,Pandemia_2020
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2020-12-01,2020,12,4,2020-Q4,50.541839599609375,604783000.0,215.467,25.117283,5.681,5.1967,Pandemia_2020
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2021-01-01,2021,1,1,2021-Q1,50.83081817626953,647863400.0,216.699,25.117283,5.681,5.4759,Espiral_Inflac_2021-22
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2021-02-01,2021,2,1,2021-Q1,54.627960205078125,550703700.0,232.887,25.117283,5.681,5.5302,Espiral_Inflac_2021-22
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2021-03-01,2021,3,1,2021-Q1,56.621891021728516,673728000.0,241.388,25.117283,5.681,5.6973,Espiral_Inflac_2021-22
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2021-04-01,2021,4,2,2021-Q2,65.84677124023438,455038400.0,280.715,25.117283,5.681,5.4036,Espiral_Inflac_2021-22
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2021-05-01,2021,5,2,2021-Q2,69.32572937011719,589702400.0,295.546,25.117283,5.681,5.2322,Espiral_Inflac_2021-22
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2021-06-01,2021,6,2,2021-Q2,68.40162658691406,536206400.0,291.606,25.117283,5.681,5.0022,Espiral_Inflac_2021-22
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2021-07-01,2021,7,3,2021-Q3,66.98696899414062,423025900.0,285.576,25.117283,5.681,5.1216,Espiral_Inflac_2021-22
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2021-08-01,2021,8,3,2021-Q3,60.77854919433594,518553500.0,259.108,25.117283,5.681,5.1433,Espiral_Inflac_2021-22
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2021-09-01,2021,9,3,2021-Q3,46.957401275634766,730880200.0,200.186,25.117283,5.681,5.4394,Espiral_Inflac_2021-22
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2021-10-01,2021,10,4,2021-Q4,48.68729019165039,528807200.0,207.561,25.117283,5.681,5.643,Espiral_Inflac_2021-22
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2021-11-01,2021,11,4,2021-Q4,47.55865478515625,604991100.0,202.75,25.117283,5.681,5.6199,Espiral_Inflac_2021-22
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2021-12-01,2021,12,4,2021-Q4,53.541751861572266,494826400.0,228.257,25.117283,5.681,5.5805,Espiral_Inflac_2021-22
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2022-01-01,2022,1,1,2022-Q1,54.98311996459961,517965900.0,234.401,25.117283,5.681,5.3574,Espiral_Inflac_2021-22
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2022-02-01,2022,2,1,2022-Q1,62.7407341003418,527069700.0,267.473,25.117283,5.681,5.1394,Espiral_Inflac_2021-22
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2022-03-01,2022,3,1,2022-Q1,64.99797058105469,748437300.0,277.096,25.117283,5.681,4.7378,Espiral_Inflac_2021-22
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2022-04-01,2022,4,2,2022-Q2,58.805580139160156,563584000.0,250.697,25.117283,5.681,4.9191,Espiral_Inflac_2021-22
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2022-05-01,2022,5,2,2022-Q2,60.8671989440918,650035900.0,259.486,25.117283,5.681,4.7289,Espiral_Inflac_2021-22
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2022-06-01,2022,6,2,2022-Q2,54.0539665222168,583178600.0,230.44,25.117283,5.681,5.238,Espiral_Inflac_2021-22
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2022-07-01,2022,7,3,2022-Q3,49.245880126953125,608321400.0,209.943,25.117283,5.681,5.1884,Espiral_Inflac_2021-22
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2022-08-01,2022,8,3,2022-Q3,45.539188385009766,748138300.0,194.14,25.117283,5.681,5.179,Espiral_Inflac_2021-22
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2022-09-01,2022,9,3,2022-Q3,53.498939514160156,758090000.0,228.074,25.117283,5.681,5.4066,Espiral_Inflac_2021-22
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2022-10-01,2022,10,4,2022-Q4,49.85262680053711,829629000.0,212.529,25.117283,5.681,5.257,Espiral_Inflac_2021-22
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2022-11-01,2022,11,4,2022-Q4,63.65066146850586,759204900.0,271.352,25.117283,5.681,5.2941,Espiral_Inflac_2021-22
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2022-12-01,2022,12,4,2022-Q4,66.00479125976562,620397900.0,281.388,25.117283,5.681,5.2177,Espiral_Inflac_2021-22
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2023-01-01,2023,1,1,2023-Q1,70.4246597290039,482054400.0,300.231,25.117283,5.681,5.0993,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2023-02-01,2023,2,1,2023-Q1,63.57667541503906,384190600.0,271.037,25.117283,5.681,5.2078,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2023-03-01,2023,3,1,2023-Q1,59.828556060791016,514656200.0,255.058,25.117283,5.681,5.0804,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2023-04-01,2023,4,2,2023-Q2,55.13405990600586,449556400.0,235.045,25.117283,5.681,5.0007,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2023-05-01,2023,5,2,2023-Q2,48.59259796142578,695091700.0,207.158,25.117283,5.681,5.0959,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2023-06-01,2023,6,2,2023-Q2,48.904823303222656,654623500.0,208.489,25.117283,5.681,4.8192,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2023-07-01,2023,7,3,2023-Q3,52.666725158691406,552314100.0,224.526,25.117283,5.681,4.7415,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2023-08-01,2023,8,3,2023-Q3,49.559730529785156,643578300.0,211.281,25.117283,5.681,4.9219,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2023-09-01,2023,9,3,2023-Q3,53.016117095947266,536765700.0,226.016,25.117283,5.681,5.0076,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2023-10-01,2023,10,4,2023-Q4,54.130096435546875,482564500.0,230.765,25.117283,5.681,5.0575,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2023-11-01,2023,11,4,2023-Q4,57.93489456176758,518208300.0,246.985,25.117283,5.681,4.9355,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2023-12-01,2023,12,4,2023-Q4,62.43162155151367,376472700.0,266.155,25.117283,5.681,4.8413,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2024-01-01,2024,1,1,2024-Q1,54.79749298095703,603063000.0,233.61,25.117283,5.681,4.9535,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2024-02-01,2024,2,1,2024-Q1,54.1747932434082,498725100.0,230.955,25.117283,5.681,4.9833,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2024-03-01,2024,3,1,2024-Q1,49.193206787109375,524953300.0,209.718,25.117283,5.681,4.9962,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2024-04-01,2024,4,2,2024-Q2,53.47209930419922,523043100.0,227.96,25.117283,5.681,5.1718,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2024-05-01,2024,5,2,2024-Q2,53.39605712890625,384013300.0,227.635,25.117283,5.681,5.2416,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2024-06-01,2024,6,2,2024-Q2,52.568084716796875,351222700.0,224.106,25.117283,5.681,5.5589,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2024-07-01,2024,7,3,2024-Q3,52.069610595703125,499968000.0,221.981,25.117283,5.681,5.6621,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2024-08-01,2024,8,3,2024-Q3,50.337615966796875,591104600.0,214.597,25.117283,5.681,5.6562,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2024-09-01,2024,9,3,2024-Q3,55.618133544921875,482522300.0,237.108,25.117283,5.681,5.4481,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2024-10-01,2024,10,4,2024-Q4,54.34831619262695,507422200.0,231.695,25.117283,5.681,5.7779,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2024-11-01,2024,11,4,2024-Q4,51.475894927978516,408087800.0,219.45,25.117283,5.681,6.0535,Periodo_Normal
VALE,Vale S.A.,VALE3.SA,VALE3,BRL,Mineração,2024-12-01,2024,12,4,2024-Q4,47.771514892578125,453823300.0,203.657,25.117283,5.681,6.1923,Periodo_Normal
